Name,Code,Altitude,Easting,Northing,Subregion,Region,Description,Longitude,Latitude
Alta Tensión,s/n,859.0,403043.0,4604972.0,Santa Cova,Magdalenes,Roca a l'est de la Granota,1.8367079001254356,41.59056353334876
Barretina Gran,566,968.0,402153.0,4605965.0,Cavall Bernat,Sant Salvador,Important roca situada als inicis del serrat de les Barretines situat tot seguit cap al sud del serrat dels Falcons,1.8258697381060258,41.59939737594291
Barretina Petita,567,930.0,402163.0,4605984.0,Cavall Bernat,Sant Salvador,Agulla del serrat de les Barretines al costat de la cota 565 en la seva vessant nord est.,1.8259866089976446,41.59956970392453
Bauma de Sant Martí,s/n,1.059,402111.0,4604825.0,Les Gorres,Magdalenes,,1.8255519898504966,41.58912606127078
Bauma del Penitent,s/n,943.0,402141.0,4604242.0,Sant Pere,Magdalenes,,1.8260069735860545,41.583879575275766
Boleta de Trinitats o Quarta de la Trinitats,538,1.022,402742.0,4605644.0,Flautats,Sant Salvador,Aquest agulla també és anomenada Quarta de Trinitats. L’ermita de la Santíssima Trinitat es troba just a sota d’aquesta roca. És l’inici d’una petita carena que es troba a l’esquerra d’una canal que acaba al damunt de l’ermita.,1.8329882042793473,41.59657859168836
Boleta dels Plecs,s/n,886.0,400547.0,4605730.0,Montgròs,Sant Jeroni,"Seguint avall el torrent del Migdia, més enllà de l'indret dels Plecs, veiem a la dreta i damunt el torrent aquesta torca d'asoecte arrodonit.",1.8066412711537574,41.597082709549646
Boleta dels Plecs,s/n,886.0,400547.0,4605730.0,Montgròs,Sant Jeroni,"Seguint avall el torrent del Migdia, més enllà de l'indret dels Plecs, veiem a la dreta i damunt el torrent aquesta torca d'asoecte arrodonit.",1.8066412711537574,41.597082709549646
Bony dels Naps 3,282,851.0,399380.0,4606262.0,Naps,Ecos,,1.7925518419890292,41.601727336286835
Bonys del Nap 2,281,854.0,399397.0,4606280.0,Naps,Ecos,,1.7927527781988282,41.60189157369436
Bonys dels Naps 1,280,869.0,399437.0,4606309.0,Naps,Ecos,,1.7932278139666173,41.602157766174386
Bonys dels Naps 4,283,869.0,399451.0,4606307.0,Naps,Ecos,Al sud del serrat de les Saleres hi ha un conjunt de roques situades just al damunt de la cova de l'Arcada. Aquest roca forma part d'aquestes roques identificades com Bons dels Naps.,1.793396115940465,41.602141518788095
Bonys dels Naps 5,284,861.0,399465.0,4606319.0,Naps,Ecos,Al sud del serrat de les Saleres hi ha un conjunt de roques situades just al damunt de la cova de l'Arcada. Aquest roca forma part d'aquestes roques identificades com Bons dels Naps.,1.7935620692428667,41.602251345252654
Cadireta dels Flautats,508,1.13,402576.0,4605677.0,Flautats,Sant Salvador,,1.8309913832430158,41.59685553644667
Cap de la Llisa,s/n,725.0,402212.0,4603536.0,Boirafua,,Roca que es troba al capdamunt del conjunt d’agulles i roques agrupades entorn de la Roca Llisa. Manel Punsolà l’ha numerat com 927,1.8269736488819013,41.57753043117621
Cap del Camell,206,1.186,400621.0,4606683.0,Ecos,Sant Jeroni,Situada al nord de la Gepa. Junt amb aquesta formen l’anomenat Camell dels Ecos.,1.8073710009621846,41.605674010877216
Cap del Camell,206,1.186,400621.0,4606683.0,Ecos,Sant Jeroni,"Baixant del coll de l'Albarda Castella pel camí dels Francesos es veuen més avall unes roques isolades, relativament boterudes, que juntes donen la forma dún camell. Unes, les 317 i 318, formen les gepes.",1.8073710009621846,41.605674010877216
Cap del Camell,317-318,1.085,400840.0,4605959.0,Sant Jeroni,Sant Jeroni,Situada al nord de la Gepa. Junt amb aquesta formen l’anomenat Camell dels Ecos.,1.8101184300078756,41.59918137187127
Cap del Camell,317-318,1.085,400840.0,4605959.0,Sant Jeroni,Sant Jeroni,"Baixant del coll de l'Albarda Castella pel camí dels Francesos es veuen més avall unes roques isolades, relativament boterudes, que juntes donen la forma dún camell. Unes, les 317 i 318, formen les gepes.",1.8101184300078756,41.59918137187127
Cap del Gat – Tossal de Mullapans,587,508.0,403887.0,4605332.0,Mullapans,Sant Salvador,Es un tossal ben destacable des de baix el riu Llobregat a sota de la roca dels Corbs. Té unes parets altíssimes per la cara sud est. En el seu extrem es troba una agulla coneguda amb el nom de Cap de Gat per extensió del nom d’una via d’escalada.,1.8467745407453073,41.593907511186664
Cap d’en Calventus,166,1.002,398985.0,4606890.0,Centenar,Frares Encantats,,1.7877069619658437,41.607332769795754
Cara de Mico,415,1.063,402040.0,4605030.0,Bellavista,Magdalenes,"Aquesta agulla es veïna per l'oest de la cota 414 i queda per sota de la cara nord de la Gorra Frígia, a la qual està unida per un coll molt pronunciat. Per la part oest s'aboca al torrent de l'Artiga Alta i ofereix una magnífica vista sobre la roca del Sentinella. El nom li ve donat per la fisonomia simiesca que presenta la seva cara est. En algunes descripcions també se la identifica com agulla del Mirador.",1.8246668328702635,41.59096346708425
Carena del Merlet del Pla dels Ocells,521,1.01,402203.0,4605353.0,Monestir o sant Benet,,Agulla situada a la cara nord del Merlet del Pla dels Ocells.,1.8265694432504804,41.593892190828434
Caseta del guaita,474 C,783.0,403477.0,4603938.0,Serrat dels Monjos,,Antiga edificació destinada a la guaita de control dels incendis. La seva presència es destacava en el perfil del serrat. Avui no existeix i només queden alguna resta de la seva base.,1.8420804185013517,41.581304435464716
Cavall dels Brucs,279,862.0,399361.0,4606110.0,Roca Roja,Ecos,"Agulla que resta completament abocada sobre el torrent de la Coma dels Naps de Dalt. Veïna de la roca 277. També fou coneguda amb el nom de Pupa dels Brucs. El seu cim fou coronat per primera vegada pels membres del C.E. de Sabadell, J.Bofarull, J.Camarasa i Santlleí l’any 1945.",1.7923494130647613,41.60035613750936
Cavall Pinteta,s/n,640.0,403530.0,4605353.0,Mullapans,Sant Salvador,Petita roca que està en el coll que es troba entre la cota 590 i la roca dels Corbs. Té uns 10 metres d’alçada i queda solitària en el mig del coll.,1.8424884857897947,41.594053583316466
Cinglera de la cota 13,s/n,880.0,398426.0,4606529.0,Els Pallers,Agulles,Cinglera en la qual es troba roca la Tretze identificada amb el número 13,1.7810609896357519,41.60401094448461
Contrafort de la Bessona,s/n,1.001,398673.0,4607053.0,Saques,Agulles,Roca situada com a contrafort de la Bessona superior,1.7839358550285322,41.608761084268615
Contrafort de la Miranda de Santa Magdalena,s/n,1.07,402094.0,4604585.0,Les Gorres,Magdalenes,Aquesta agulla es troba formant coll al nord-est amb la Miranda de Santa Magdalena i al sud-est amb Miranda de Sant Joan o Miranda Xica.,1.8253872501751969,41.586962677209506
Contrafort de la Momieta,s/n,1.015,402680.0,4605529.0,Monestir o sant Benet,,"Contrafort al costat est de la Momieta, entre aquesta roca i l'agulla del Camí. Antigament fou nomenada com Roca de sobre l'agulla del Camí.",1.8322630759189467,41.59553541406748
Contrafort de la Prenyada,513,1.056,402511.0,4605382.0,Monestir o sant Benet,,Roca adossada a la cara est de la Prenyada.,1.8302595653975486,41.59419100414008
Contrafort de la Vista,s/n,933.0,399769.0,4607175.0,Comes,Ecos,Contrafort de la cara nord de l'agulla Vista. Agulla identificada per Manel Punsolà,1.7970661548953357,41.60999810153714
Contrafort de l’Anec,s/n,1.052,399098.0,4607257.0,Centenar,Frares Encantats,,1.7890009842154038,41.61065199384866
Contrafort de l’Arítjol,729,813.0,399544.0,4605714.0,Faraó,,Roca adossada a la cara sud de l’agulla de l’Arítjol.,1.7946112808397965,41.596813082143846
Contrafort de les Bateries,s/n,725.0,402577.0,4603591.0,Boirafua,,"Seguint amunt pel camí de les Bateries i abans d’arribar al coll de les Garrigoses, cal davallar per una pelada carena en direcció S. fins arribar al coll d’aquesta roca, al cim de la qual es puja amb una curta grimpada.",1.8313422376355277,41.57807031333201
Contrafort del Bé,s/n,924.0,399829.0,4607170.0,Comes,Ecos,Contrafort de la cara nord de l'agulla del Cor de Bé. Agulla identificada per Manel Punsolà,1.7977869353074925,41.60996060701801
Contrafort del Miracle,s/n,931.0,399867.0,4607132.0,Comes,Ecos,Contrafort de la cara nord de l'agulla del Miracle. Agulla identificada per Manel Punsolà,1.798249251585245,41.609623173657
Cota – Castell Otger (probable),s/n,587.0,404293.0,4603612.0,Serra Llarga,Magdalenes,,1.8519195114001372,41.578466796951865
Cota 102,102,1.103,399221.0,4607233.0,Centenar,Frares Encantats,És una de les roques del Serrat del Centenar. Es troba a la dreta del camí de la travessa de la regió de Frares Encantats  l'esquerra del collet que va des de la Canal Ampla a la Nina per damunt de la cota 103 i al costat de la 101 o Roca de del Serrat de,1.7904809185575297,41.6104514067732
Cota 103,103,1.101,399195.0,4607198.0,Centenar,Frares Encantats,Aquesta cota és una de les roques del Serrat del Centenar. Es troba a la dreta dl camí de la trevessa dels Frares Encantats. És una roca de forma arrodonida i fa coll amb la Cota 104 o Agulla Bífida.,1.79017483099529,41.61013293922175
Cota 104 – Agulla Bífida,104,1.101,399201.0,4607185.0,Centenar,Frares Encantats,,1.7902490128173667,41.61001662843601
Cota 107,107,1.092,399216.0,4607190.0,Centenar,Frares Encantats,La cota 107 es troba al nord de la 108 entre aquesta i la cota 104 o agulla Bífida.,1.790428157281374,41.61006354887025
Cota 108,108,1.087,399218.0,4607182.0,Centenar,Frares Encantats,Aquesta roca està separada per una petita canal amb la cota 109 o Gis-Taus per on passa el camí.,1.7904535012698635,41.60999175923317
Cota 109 – Agulla Gis-Taus,109,1.088,399223.0,4607171.0,Centenar,Frares Encantats,,1.7905153469578492,41.609893332544075
Cota 175,175,970.0,398985.0,4606776.0,Centenar,Frares Encantats,Es troba a sota mateix de la cota 178 en direcció sud.,1.7877261820114334,41.606306169468446
Cota 178,177-176,1.01,399002.0,4606852.0,Centenar,Frares Encantats,Situada entre la cota 175 i el Cap d'en Calventus.,1.7879173427825694,41.60699272068768
Cota 288,288,1.089,400595.0,4606470.0,Ecos,Sant Jeroni,Aquesta cota es troba enganxada sota l’agulla del Pas del Mico,1.8070943799299197,41.60375263786322
Cota 407,407,1.096,402298.0,4604741.0,Les Gorres,Magdalenes,"Al sud oest de la Gorra Marinera, hi ha aquesta gran roca. Algunes guies d’escalada moderna identifiquen aquesta roca com a Miranda de Sant Joan, denominació que pot generar alguna confessió en relació a la Miranda de Sant Joan o Miranda Xica que fou la denominació donada a la cota 409 de Josep Barberà.",1.8278088028071449,41.58839249994543
Cota 408,408,1.096,402230.0,4604680.0,Les Gorres,Magdalenes,És l’agulla que té les ermites de Sant Joan i de Sant Onofre,1.827003073901471,41.58783484909782
Cota 409 (Miranda de Sant Joan o Miranda Xica),409,1.05,402126.0,4604546.0,Les Gorres,Magdalenes,"En Josep Barberà situa aquesta cota al peu del camí que venint de l’ermita de Sant Joan davalla a la Plantació en l’indret on hi ha el coll de Baix de la Miranda de Santa Magdalena . Situa la cota a l’esquerra d’aquest coll i esmenta que es de fàcil pujada. Comenta que Ramon de Semir feu servir aquesta cota de vèrtex geodèsic. En Jordi Oliver precisa una mica els noms de les dues cotes que formen aquest coll. La cota 409 és la Miranda de Santa Caterina i la roca que queda a la dreta, venint de l’ermita de Sant Joan, és la Miranda de Sant Joan que, com diu en Ramon Ribera, també s’anomena Miranda Xica. Altres guies de Montserrat aporten algun canvi de noms en relació aquestes cotes. En Josep Barberà a la Miranda de Sant Joan no li dóna cap número i la situa a la secció de Sant Pere.",1.8257774522976842,41.58661538699036
Cota 410,410,1.081,402196.0,4605048.0,Les Gorres,Magdalenes,La cota 410 està situada damunt de la 411. La cota 411 es troba sobre la roca del Trencabarrals i a l’altra banda del camí.,1.8265352215174047,41.59114468183185
Cota 411,411,1.012,402234.0,4605051.0,Les Gorres,Magdalenes,La cota 411 es troba sobre la roca del Trencabarrals i a l’altra banda del camí. La cota 410 està situada damunt de la 411.,1.8269905692726975,41.59117635026342
Cota 413,413,985.0,402031.0,4605256.0,Les Gorres,Magdalenes,"Anant pel camí que va al Pla dels Ocells, des de Sant Joan, no massa lluny d’aquest pla i a l’esquerra del camí hi ha una roca que té una llarga aresta est. En una primera classificació en Josep Barberà situà aquesta agulla en la secció de Bellavista.",1.824521945464241,41.592997585948225
Cota 414,414,1.045,402064.0,4605025.0,Bellavista,Magdalenes,"Queda ja al final de la llarga carena de la Serra de Bellavista, aquí nomenada Serra de les Paparres. Aquesta cota, junt amb la Cara de Mico, a la qual es veïna pel sud est, s’uneixen a l'altívola Gorra Frígia. Es un turó arrodonit que les seves vessants nord cauen sobre el camí nou de Sant Jeroni.",1.8249555454835569,41.59092138311134
Cota 416,416,1.055,402048.0,4604929.0,La Plantació,Magdalenes,"Són tres roques que formen una curta cadena la peu de la Gorra Fríga. La cota 418 es troba al peu del caminet que contorneja la Gorra Frígia. És una roca petita i vertical, d’uns sis metres d’altura. Baixant la carena en direcció oest hom troba la cota 416, unida a la 418 pel coll. Per sota està al costat de la cota 417. Aquesta cota actualment es coneix amb el nom de Miranda del Sentinella.  La tercera cota és la que es troba més avall de la carena i que fa coll amb la cota 416.",1.824779296619565,41.590054901454494
Cota 417 (Miranda del Sentinella),417,1.042,402005.0,4604949.0,La Plantació,Magdalenes,"Són tres roques que formen una curta cadena la peu de la Gorra Fríga. La cota 418 es troba al peu del caminet que contorneja la Gorra Frígia. És una roca petita i vertical, d’uns sis metres d’altura. Baixant la carena en direcció oest hom troba la cota 416, unida a la 418 pel coll. Per sota està al costat de la cota 417. Aquesta cota actualment es coneix amb el nom de Miranda del Sentinella.  La tercera cota és la que es troba més avall de la carena i que fa coll amb la cota 416.",1.824260221928069,41.590229735452574
Cota 418,418,1.058,402056.0,4604900.0,La Plantació,Magdalenes,"Són tres roques que formen una curta cadena la peu de la Gorra Fríga. La cota 418 es troba al peu del caminet que contorneja la Gorra Frígia. És una roca petita i vertical, d’uns sis metres d’altura. Baixant la carena en direcció oest hom troba la cota 416, unida a la 418 pel coll. Per sota està al costat de la cota 417. Aquesta cota actualment es coneix amb el nom de Miranda del Sentinella.  La tercera cota és la que es troba més avall de la carena i que fa coll amb la cota 416.",1.8248799972440848,41.589794725432725
Cota 419,419,1.053,402040.0,4604901.0,La Plantació,Magdalenes,"Seguint el camí que passa al peu de la cota 418, es va a parar a la 419. Constitueix l’inici de la carena que descendeix cap a l’O. i en la qual es troben les roques de la Processó deis Monjos.",1.824687906706765,41.58980176878497
Cota 420,420,1.058,402010.0,4604891.0,La Plantació,Magdalenes,Es una petita roca que resta unida a la 421,1.8243296773262667,41.589708034924094
Cota 424A,424A,986.0,401948.0,4604782.0,La Plantació,Magdalenes,Petita agulla propera al torrent dels Llorers i veïna de la Mamella i de la Doble. A la seva vessant oest forma un petit collet amb la 433. Forma part també de la carena de la Processó dels Monjos En Josep Barberà indica que en el plànol d’en Semir no hi està indicada però si en el seu nomenclàtor.,1.8236037829944947,41.588718836747894
