Name,Code,Altitude,Easting,Northing,Description,Subregion,Region,SourceURL,Longitude,Latitude
El Fill del Ninet,,818,398282.0,4607063.0,"Petita agulla, una de tantes, d'aquesta zona. També és coneguda com a Boleta del Mirador d'Agulles",Saques,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iii-saques/,1.7792426390592904,41.60880140835833
Agulla del Camí o Roca Stop,,855,398331.0,4606779.0,"Roca situada al costat mateix del camí de la Portella, just abans de fer el tomb per encarar la canal de la Portella.",Saques,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iii-saques/,1.7798787720303404,41.60625016302848
Agulla Alta de la Miranda  (Manolito García),74,1.060,398900.0,4607169.0,Última roca d'una curta carena que baixa en direcció Sud Oest des de la Tri Roca,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7866400044998625,41.60983447681249
Agulla de la Carnavalada o dels Set,98 i 88,1.014,398751.0,4607091.0,"Entorn d’aquesta agulla es dóna alguna confusió, ja que Josep Barberà la descriu juntament amb l’agulla dels Set perquè considera que és la mateixa que l’agulla del Set. Explica que fou esmentada per dues cordades diferents. La primera li donà el nom d’agulla dels Set. Perquè aquest era el nombre de persones de la primera cordada que pujà aquesta agulla. Es tractava d’una cordada formada per: Isabel Ricard, Úrsula Willis, J.Riera, M. Cervera, Anna Cerdà i J. Cerdà I i II. Anys després unes altres  persones feren l’ascensió pensant que era una primera i la batejaren amb el nom de Carnavalada. A l’acabar la via d’ascensió hi ha un cim que és el número 98 i la cota superior és la 88.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.784865338095689,41.60911318120483
Agulla de la Corona de Reina,55,1.043,398796.0,4607130.0,Agulla situada per sobre a la roca de la Reina. Fou batejada així per un grup de terrassencs el 16 de novembre de 1958 per haver-hi trobat forces exemplars de la planta corona de la reina. Curiosament aquesta roca te forma de corona per diversos bonys que l'envolten.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7853986981092325,41.60947009271987
Agulla de la Foradada o dels Apòstols,69,992,398958.0,4607378.0,Al final d’aquesta carena es troba la roca Foradada que acaba abruptament.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7873006930258042,41.61172391988563
Agulla Ignasi Capeta,68,918,398957.0,4607353.0,És una agulla més baixa que l’anterior i lleugerament més alta que la Foradada. El nom d’aquesta agulla evoca al muntanyenc Ignasi Capeta que morí en un accident d’escalada al Midi d’Ossau el 1956.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7872929107907538,41.611498661864424
Agulla Xica de la Miranda (Petitona),73,1.084,398883.0,4607193.0,Seguint vers el nord hi ha l’agulla Xica de la Miranda.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7864319705717309,41.610048449611575
Pleta d'en Panxo,72,765,398817.0,4607827.0,Sota la Cadireta surt la carena d’en Pujades que baixa cap el Nord travessa la carretera BP-1103 i continua en direcció a Marganell. Tot just començar aquesta carena s’alça un gran turó rocós anomenat des d’antic Pleta d’en Panxo,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7855329335616055,41.61574941409924
Cota 88,88,1.021,398755.0,4607104.0,Al costat de l'Agulla de la Carnavalada per la vessant nord,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7849111364938433,41.60923075684883
Cota 89,89,970,398753.0,4606989.0,Aquesta roca es troba entre la cota 77 i la Bitlla,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7849065737701952,41.6081948990035
El Broc del Setrill,91,1.000,398858.0,4606974.0,"Per sobre la Màquina de Tren i entre aquesta i el Setrill es troba una agulla que, per seva llarga punxa, s’anomena Broc del Setrill.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7861689681064312,41.608073130871134
El Cap de Guerrer,60,974,398770.0,4606901.0,Pujant des de la Roca de la Partió cap al nord es troba aquesta roca.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7851254202120261,41.60740459250184
El Gallaret,67,990,398967.0,4607330.0,És un petita agulla integrada en la petita carena de la Roca Forada i propera a l’Escorpí.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7874167831592325,41.611292806810326
El Merlet de la Torta o agulla Encantada,76,1.035,398955.0,4607183.0,Aquest roca es troba per sota el corriol que va del Portell Estret a l'Ou de Colom. Està just sota la Torta i molt a prop del coll d'Agulles. Es distingeix pel mugró gran que té en el cim.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.787297587834189,41.609967514740404
El Periquito,s/n,999,398858.0,4607087.0,Contrafort de l'Ou. S'hi arriba pujant una canal entre la Màquina de Tren i la Bitlla. El nom fou donat pels germans Masó.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7861498910104097,41.60909072503259
El Setrill,85,1.016,398859.0,4607002.0,"Al costat mateix el Broc del Setrill hi ha una gran roca arrodonida que, integrada, amb l’anterior agulla adopta la forma d’un setrill. La petita bretxa que hi ha entre el Broc del Setrill i el Setrill és una de les escalades lliures de Montserrat amb més",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7861762398416199,41.6083254048177
La Bitlla,58,1.016,398779.0,4607001.0,"Seguint més cap el nord, sempre en direcció a la Roca de la Partió, es troba un monòlit conegut com la Bitlla. Durant temps fou un monòlit difícil d’escalar.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7852165120938024,41.60830625934963
La Bola de la Partió,57,1.038,398783.0,4607033.0,"Es considerada per alguns com l'agulla més majestuosa de Montserrat. La seva toponímia descriu perfectament aquesta agulla, ja que és un monòlit coronat per una considerable bola. El nom de la partió prové de temps antic, ja que es considerava fita per fi",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7852591005774898,41.6085949347192
La Boteruda del Gra,53,1.086,398808.0,4607197.0,"És una important agulla, la més alta de la carena que lliga amb el Cap del Guerrer. La seva cara nord forma part de la paret nord del massís. El topònim d’aquest agulla prové del fet que té un prominent sortint rocós que recorda a un gra. No confondre aqu",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7855313676898268,41.61007496609418
La Cadireta o Roca del Centellar,70,899,398890.0,4607482.0,La formació de la Cadireta antigament se la coneixia amb el nom de la Roca del Centellar. Té una forma totalment identificable i característica.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7864671823130691,41.612651854985735
La Màquina de Tren,90,956,398844.0,4606904.0,"Seguint pel torrent de la Partió s’arriba al camí que uneix la Portella amb coll de Port. En aquesta cruïlla, entre aquesta canal i la canal Ampla es troba la Màquina de Tren. El seu nom inicial era l’agulla del Refugi per la seva proximitat al refugi Vic",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.786012805615465,41.607440988790586
La Panxeta,52,1.068,398782.0,4607179.0,És una roca situada al costat de la Boteruda del Gra.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7852224341828247,41.60990957499275
La Petitona,75,1.051,398788.0,4607216.0,Es una petita roca situada al peu de la Boteruda del Gra. La cara nord d’aquesta agulla està integrada en la paret nord del massís.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.785288176913503,41.610243530160716
La Reina,56,1.033,398794.0,4607093.0,Agulla que limita al sud amb la Bola de la Partió i pel nord amb la Corona de la Reina.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7853809509309932,41.6091366447343
La Torta o la Mà,65,1.098,398928.0,4607243.0,"És la roca més altívola del grup que hi ha a l'esquerra del Portell Estret i és també la més enlairada de tota la regió d'Agulles i, per tant, és un excel·lent mirador. Antigament era coneguda com la Mà, però avui tothom l'anomena la Torta, a causa de la",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7869634910251644,41.610504411855025
La Tri-Roca,62-63-64,1.084,398897.0,4607221.0,Aquesta formació són en tres roques o agulles enganxades.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7865952314043458,41.61030237020747
L'Enclusa d’Agulles,71,780,398913.0,4607663.0,Es tracta d’una gran roca situada entre la carena de la Foradada i el serrat d’en Pujadé. El seu topònim prové de la seva forma característica.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.78671262312541,41.61428471902386
Les Dues Puntes - Nord,54,1.071,398841.0,4607226.0,"Al costat est de la Boteruda del Gra hi ha una roca amb dues puntes, la nord i la sud, separades per un petit collet. La punt nord està incorporada a la vessant nord del massís.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7859224387082564,41.6103403013482
Les Dues Puntes - Sud,54,1.072,398834.0,4607206.0,Petita agulla situada entre la part nord de la Reina i la cara sud de la Boteruda del Gra. El nom d’aquesta agulla prové pel fet de que la primera cordada que l’ascendí trobà forces exemplars de la planta anomenada Corona de la Reina (Saxifraga catalaunic,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7858418226845594,41.61015930909164
L'Escorpí,66,1.072,398964.0,4607278.0,Aquesta agulla es troba en el límit més nord de la regió d’Agulles i des d’ella surt la carena que forma la Roca Foradada i acaba  fins el serrat d’en Pujadé. Al peu de l’Escorpí es troba el coll d’Agulles o el Portell Estret.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7873895560971944,41.610824153633764
L'Ou de Colom,93,1.047,398883.0,4607110.0,Més al nord del Setrill es troba l’Ou de Colom. Aquest agulla està també en front de la Bola de la Partió i separada d’aquesta per una canal. És una agulla esvelta que acaba amb un massa rocosa en forma de bola allargada.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.78644598026272,41.60930101325722
Roca 77,77,971,398739.0,4607000.0,Aquesta agulla es troba en el límit d’aquesta secció i l’anterior a prop del coll que hi ha entre la Bola i la Bitlla. Des de la vessant és una agulla esvelta que recorda a un dit. Des de la cara nord hi un turó que la fa molt accessible.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7847367330144444,41.608292180986396
Roca 86,86,1.047,398835.0,4607156.0,Aquesta agulla està situada sota el coll que formen la Boteruda del Gra i les Dues Puntes. Es troba al capdamunt del torrent de la Partió.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7858622654239886,41.60970917308629
Roca 87 (Miranda de les Bessones),87,1.001,398748.0,4607126.0,"La Miranda de les Bessones és la cota 87 descrita per Josep Barberà. Es troba per damunt de la canal de les Bessones i veïna a la Corona de la Reina, la Panxeta i la Boteruda del Gra. De fet, és un petit turó des del qual es dominen les agulles del seu en",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7848234260739955,41.60942798451381
Roca 92,92,1.045,398755.0,4607206.0,"És la darrera roca dels contraforts de la canal de les Bessones. Forma una bretxa amb la Miranda dels Ossos des d’on s’inicia el torrent i la canal de les Bessones. La cara nord de la Roca 92, després d’un petit collet,.està integrada en el conjunt de par",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.784893897961497,41.61014929256585
Roca 95,95,1.036,398877.0,4607131.0,Aquesta agulla es troba limitant amb la cara nord de l’Ou de Colom.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7863704421204896,41.609489363581126
Roca de la Maranya,96,1.084,398914.0,4607256.0,"En el límit de la paret nord i al peu de la Torta, a la qual està unida amb un collet, es troba la roca de la Maranya.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7867933096506716,41.6106197073132
Roca de la Partió,61,937,398757.0,4606822.0,Està just al damunt del refugi Vicenç Barbé. És la primer roca prominent que es troba en el camí ascendent vers la Bola de la Partió i presenta un gros basament que queda al costat del camí que va a coll de Port.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7849827886088867,41.606691528600734
Roca del Corpus Christi,s/n,1.013,398913.0,4607285.0,Petita roca abocada a la paret d'Agulles al indret de sota la Maranya i l'Escorpí,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.786776416744786,41.61088073311376
Roca del Dumbo,84,1.030,398902.0,4607068.0,Al costat de l’Ou de Colom i per damunt de la canal Ampla hi ha la roca del Dumbo.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7866810469675853,41.6089251990149
Roca veïna del Cap del Guerrer,59,965,398772.0,4606920.0,Està unida per una bretxa al Cap del Guerrer per la part nord.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7851462070820847,41.607575945990966
Veïna de l'Escorpi,s/n,1.029,398772.0,4607271.0,Gran roca situada al sud de l'Escorpí,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7850868978085477,41.61073679003309
Agulla del Ton,s/n,1.018,399000.0,4607285.0,Petita agulla situada adhosada a la cara nord-est de la roca Veïna de l'Escorpí.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7878203463916909,41.61089174659857
La Badada,s/n,985,399000.0,4607298.0,"Important agulla que, en oposició a la Boleta del Portell estret, tanca per ponent el coll del Portell estret o coll d'Agulles. Té una important paret nord que s'integra en la muralla d'Agulles.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7878181544999854,41.611008814977
Agulleta del serrat d'en Pujades,72,741,398789.0,4607838.0,A la vessant oest de la Pleta d'en Panxo es troba una agulla lleugerament separada de la cinglera,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.785195072210628,41.61584492122156
Roca d'en Llaudó,s/n,778,398889.0,4607619.0,"Aquesta agulla està pràcticament tocant a l'Enclusa d'Agulles, hi ha un collet entre totes dues (la d'en Llaudó queda més al sud). Al Pam a Pam surt anomenada i descrita,  i s'explica que està dedicada aJosep Llaudó. És difícil de veure perquè té un cingle a la vora que fa que es confongui amb el fons. Diu en Carles Llovet Taroja que des del cim de l'Enclusa es veu directament de cara i queda clar quina agulla és.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7864320555403363,41.61388544777809
Roca Veïna a la Pleta d'en Panxo,s/n,756,398725.0,4607564.0,Sota la Cadireta d’Agulles i en la vessant oest de la Pleta d’en Panxo hi ha una zona on abunden les roques despreses de les gran parets de la regió d’Agulles. Una d’aquestes roques l’he anomenat Roca Veïna de la Peta d’en Panxo. És un bloc de 27x16 metres amb una balma amb evidències d’haver estat obrada.,Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.7844733985562158,41.613369365396196
Roca Tripartita,s/n,764,398709.0,4607481.0,"Sota la Cadireta d’Agulles i en la vessant oest de la Pleta d’en Panxo hi ha una zona on abunden les roques despreses de les gran parets de la regió d’Agulles. Una d’aquestes roques l’he anomenat Roca Tripartita per les dos importants fissures que la solquen d’est a oest. Es tracta d’un bloc, quasi quadrat 18x17, situat a prop del torrent de la font del Teix. A la seva vessant sud hi ha una petita balma, sense cap evidència d’haver estat obrada.",Bola,Agulles,https://totmontserrat.cat/muntanya/agulles/seccio-iv/,1.784295440491402,41.612619899626296
